id_show,Companias_Produccion
223799.0,sin informacion
123290.0,sin informacion
223798.0,sin informacion
7108.0,sin informacion
208385.0,sin informacion
93248.0,קודה תקשורת
231798.0,KRO-NCRV
231797.0,Conspiração Filmes
123270.0,sin informacion
197002.0,sin informacion
104727.0,sin informacion
36093.0,sin informacion
123263.0,sin informacion
84490.0,sin informacion
105063.0,sin informacion
36063.0,sin informacion
36004.0,sin informacion
105008.0,sin informacion
220185.0,TVB
197005.0,sin informacion
197003.0,sin informacion
197040.0,sin informacion
197420.0,sin informacion
120696.0,TV 2
44430.0,Gestmusic
158746.0,Les Productions Club Vidéo
158746.0, Créateurs en série
127915.0,sin informacion
123543.0,sin informacion
10137.0,Suntaur Entertainment Company
92889.0,sin informacion
92888.0,sin informacion
84450.0,sin informacion
84474.0,sin informacion
156576.0,sin informacion
84492.0,sin informacion
44442.0,TVB
14155.0,sin informacion
123148.0,sin informacion
123147.0,sin informacion
123146.0,sin informacion
123157.0,sin informacion
106497.0,sin informacion
119381.0,Channel 5
55660.0,sin informacion
123590.0,sin informacion
63016.0,sin informacion
86613.0,Mind Pollution Pictures
197440.0,sin informacion
75235.0,Shashi Sumeet Productions
79975.0,Flying Gherkin
79975.0, Fragrant Gumtree Entertainment
79975.0, Sparky Animation Studio
79905.0,sin informacion
153563.0,sin informacion
84461.0,sin informacion
16735.0,NBC Studios
16735.0, Touchstone Television
120611.0,sin informacion
127917.0,sin informacion
123172.0,sin informacion
105076.0,sin informacion
55666.0,sin informacion
123223.0,sin informacion
55662.0,sin informacion
84232.0,sin informacion
84441.0,NHK
223800.0,Milk and Honey Productions Ltd
220144.0,Planète+
220144.0, Pernel Media
36014.0,sin informacion
120699.0,sin informacion
197492.0,Renegade Pictures
158770.0,SVT
102315.0,sin informacion
137239.0,Disconnected
208894.0,Nelson & Frank's
117165.0,DR TV
31864.0,sin informacion
133044.0,sin informacion
94121.0,sin informacion
208856.0,happyelements
72107.0,sin informacion
105043.0,sin informacion
155050.0,sin informacion
92293.0,FILM.UA Group
92293.0, Intra Communications
92214.0,sin informacion
92213.0,Orangetree Production Sdn Bhd
92275.0,Global Station Sdn Bhd
133100.0,sin informacion
208854.0,sin informacion
81287.0,sin informacion
43202.0,sin informacion
72103.0,Urbania Media
117131.0,DR TV
72102.0,Téléfiction
117128.0,sin informacion
117127.0,sin informacion
220122.0,sin informacion
223724.0,sin informacion
223720.0,ComediHa!
223719.0,sin informacion
223718.0,sin informacion
126367.0,sin informacion
133097.0,sin informacion
127930.0,sin informacion
117133.0,sin informacion
94185.0,sin informacion
195483.0,sin informacion
220120.0,Telefe
220119.0,sin informacion
117155.0,KnacK
220114.0,sin informacion
220111.0,Telefe
119344.0,sin informacion
123152.0,sin informacion
84025.0,TV Nova
126765.0,sin informacion
102389.0,sin informacion
126743.0,TV 2
26066.0,sin informacion
109553.0,sin informacion
124502.0,sin informacion
126999.0,sin informacion
137083.0,Productions ToRoS
109525.0,sin informacion
43244.0,sin informacion
31414.0,sin informacion
233485.0,sin informacion
126307.0,sin informacion
92222.0,HOT
102897.0,sin informacion
126759.0,sin informacion
231184.0,sin informacion
137085.0,Chez Wam
137084.0,sin informacion
208384.0,sin informacion
155073.0,sin informacion
155069.0,RDF Television
224928.0,sin informacion
26085.0,sin informacion
93239.0,sin informacion
106470.0,sin informacion
92221.0,sin informacion
92218.0,sin informacion
26089.0,sin informacion
81286.0,Talpa Germany
126768.0,sin informacion
229383.0,sin informacion
102842.0,Vende-Se Filmes
102838.0,Mediapro
102838.0, Producciones Mandarina
102807.0,Heartland TV
126763.0,sin informacion
26091.0,sin informacion
229386.0,sin informacion
126319.0,sin informacion
202067.0,sin informacion
126749.0,TV 2
81285.0,sin informacion
92216.0,Ah! Production
93271.0,sin informacion
120634.0,sin informacion
77435.0,sin informacion
106496.0,sin informacion
105078.0,sin informacion
220108.0,SBT
123241.0,Disneyland Paris
104772.0,sin informacion
46257.0,sin informacion
105007.0,sin informacion
133014.0,sin informacion
220158.0,sin informacion
208875.0,sin informacion
102388.0,GMA Entertainment Group
223763.0,sin informacion
231172.0,Saphire Screen Sdn Bhd
211964.0,sin informacion
94180.0,Česká televize
158800.0,sin informacion
104763.0,sin informacion
197086.0,sin informacion
105072.0,J.C.STAFF
123158.0,sin informacion
124654.0,Polyphon Pictures
26888.0,Granada Television
26888.0, KQED
104739.0,Zone3
84470.0,ART & BOB
158768.0,sin informacion
158701.0,sin informacion
158758.0,sin informacion
197098.0,sin informacion
26889.0,sin informacion
104740.0,Trio Orange
94105.0,sin informacion
220110.0,sin informacion
93282.0,TV 2
36013.0,sin informacion
104768.0,sin informacion
4561.0,Columbia Pictures Television
4561.0, Act III Productions
120653.0,TV3
208899.0,EndemolShine Australia
208876.0,sin informacion
220117.0,sin informacion
117153.0,sin informacion
117150.0,Groupe Entourage
223717.0,sin informacion
133042.0,sin informacion
92240.0,sin informacion
117130.0,DR TV
133079.0,sin informacion
123167.0,sin informacion
123163.0,sin informacion
208889.0,sin informacion
109572.0,ATV Enterprises Limited
26094.0,sin informacion
31880.0,Dreamscape Entertainment Television
114012.0,TFC
208861.0,sin informacion
18621.0,sin informacion
117117.0,sin informacion
123161.0,sin informacion
18636.0,sin informacion
158778.0,Barça Studios
18655.0,sin informacion
137243.0,sin informacion
126909.0,sin informacion
124568.0,sin informacion
126740.0,sin informacion
61578.0,sin informacion
38683.0,Lion Television
38683.0, BBC
208879.0,sin informacion
223744.0,RTP
31804.0,sin informacion
195403.0,sin informacion
158776.0,SVT
208826.0,sin informacion
31863.0,sin informacion
117138.0,Tiny Island Productions
117138.0, Shellhut Entertainment
117138.0, Boat Rocker Studios
117138.0, T&B Media Global
52442.0,sin informacion
211931.0,sin informacion
56102.0,sin informacion
104741.0,sin informacion
223765.0,sin informacion
223736.0,sin informacion
223735.0,sin informacion
195409.0,Hunan Broadcasting System
123278.0,Kyodo Television
116443.0,sin informacion
133043.0,Little Big Story
133043.0, Bibliothèque nationale de France
75437.0,GMM Tai Hub (GTH)
75437.0, Jor Kwang Films
94138.0,sin informacion
94184.0,Česká televize
94183.0,Česká televize
94183.0, Endorfilm
109568.0,ATV Enterprises Limited
220194.0,sin informacion
104762.0,sin informacion
197080.0,sin informacion
75483.0,sin informacion
137774.0,sin informacion
26762.0,sin informacion
26760.0,sin informacion
116484.0,sin informacion
156043.0,sin informacion
133036.0,sin informacion
126761.0,sin informacion
158796.0,sin informacion
104745.0,sin informacion
220189.0,sin informacion
94162.0,sin informacion
220187.0,sin informacion
197007.0,sin informacion
223738.0,sin informacion
231175.0,sin informacion
195449.0,sin informacion
123285.0,sin informacion
206286.0,Československá televize
109566.0,ATV Enterprises Limited
204063.0,sin informacion
158744.0,Sony Pictures Television International
158744.0, Darrall Macqueen
158744.0, Inspidea Sdn Bhd
116473.0,Warner Bros. International Television Production Netherlands
211923.0,TV 2
113342.0,sin informacion
113341.0,Zone3
135300.0,sin informacion
135299.0,sin informacion
109528.0,sin informacion
206238.0,SM Entertainment
113400.0,Shot By Shot Films
194554.0,sin informacion
194546.0,sin informacion
56138.0,sin informacion
117170.0,sin informacion
109542.0,sin informacion
109516.0,sin informacion
109515.0,sin informacion
114007.0,sin informacion
109513.0,sin informacion
109512.0,sin informacion
116485.0,Boyhood Productions
116447.0,Visual 80
116447.0, Magic Bus
137087.0,sin informacion
31474.0,Dreamscape Entertainment Television
31474.0, K Productions
194547.0,Eklips Films
194547.0, Leisureco
155526.0,sin informacion
75444.0,Aberle Films
197069.0,sin informacion
197068.0,sin informacion
197062.0,Audioworks Producers Group
104791.0,JV Productions
223792.0,sin informacion
113375.0,Blackpills
113375.0, Pulse Films
109529.0,sin informacion
94120.0,Shinkuukan
158705.0,redknot
158705.0, Discovery Kids Latin America
158705.0, Nelvana
195429.0,Marche Media
113343.0,Naked Television
195451.0,sin informacion
116491.0,sin informacion
226162.0,sin informacion
226161.0,sin informacion
116488.0,sin informacion
226159.0,sin informacion
226138.0,Rise Celestial Studios
195427.0,sin informacion
36718.0,sin informacion
14162.0,sin informacion
226160.0,sin informacion
197227.0,sin informacion
106828.0,sin informacion
197224.0,sin informacion
26770.0,sin informacion
111949.0,sin informacion
109526.0,sin informacion
135208.0,sin informacion
75491.0,sin informacion
197289.0,sin informacion
36766.0,sin informacion
36765.0,sin informacion
158008.0,sin informacion
36762.0,sin informacion
36760.0,sin informacion
157418.0,sin informacion
135228.0,Ipanema Filmes
122376.0,sin informacion
229083.0,sin informacion
46160.0,Estúdios Globo
135302.0,sin informacion
135213.0,Ringling Bros. and Barnum & Bailey Combined Shows
135213.0, Inc.
158007.0,sin informacion
106869.0,sin informacion
63160.0,sin informacion
116489.0,sin informacion
46146.0,sin informacion
111921.0,sin informacion
106864.0,sin informacion
158018.0,sin informacion
206210.0,Vincent TV Producties
106831.0,sin informacion
106830.0,sin informacion
226176.0,sin informacion
226175.0,Canal Bis
226175.0, Ferrorama.tv
226175.0, Equipe DIY
211949.0,Televisa
31477.0,Mark Goodson-Bill Todman Productions
31477.0, NBC
208813.0,sin informacion
102802.0,BBC
31409.0,sin informacion
227282.0,sin informacion
116412.0,sin informacion
223777.0,sin informacion
158725.0,sin informacion
231182.0,Fridthjof Film
231182.0, Græsted Film & Fjernsyn
197074.0,sin informacion
105079.0,sin informacion
197095.0,sin informacion
104742.0,Viaplay
94188.0,sin informacion
94195.0,sin informacion
94106.0,Citizen Jane Productions
104782.0,sin informacion
111933.0,Warner Music Group
202082.0,sin informacion
208872.0,KOMPAGNIET
75441.0,Endemol Shine India
75438.0,sin informacion
105080.0,sin informacion
13438.0,sin informacion
94133.0,sin informacion
111966.0,sin informacion
208806.0,Noovo
72117.0,sin informacion
72133.0,sin informacion
72132.0,sin informacion
31479.0,sin informacion
208860.0,sin informacion
208859.0,sin informacion
135209.0,Infinitum Productions
111967.0,sin informacion
105820.0,sin informacion
106472.0,北京优赛环球文化艺术有限责任公司
119303.0,sin informacion
106471.0,TV 2
120638.0,sin informacion
220169.0,sin informacion
105850.0,sin informacion
4978.0,sin informacion
105890.0,Česká televize
32378.0,sin informacion
86638.0,Nippon Television Network Corporation
93213.0,sin informacion
26857.0,sin informacion
123121.0,sin informacion
197037.0,Pilot Productions
123165.0,sin informacion
220170.0,SBS
197482.0,Avanti Groupe
86602.0,Pupkin
197478.0,sin informacion
36090.0,sin informacion
106494.0,TV 2
105035.0,iWill Media
197093.0,sin informacion
197092.0,sin informacion
94119.0,sin informacion
94118.0,sin informacion
106485.0,sin informacion
105851.0,sin informacion
14116.0,sin informacion
120635.0,sin informacion
105081.0,District 33
105081.0, Will Packer Productions
105081.0, Strike Anywhere Productions
75971.0,sin informacion
210936.0,sin informacion
210935.0,TV Cultura
210935.0, Pulitzer Center
210935.0, Amazon Rainforest Journalism Fund
153586.0,sin informacion
4091.0,PBS
4091.0, WQED
4091.0, WGBH
4089.0,sin informacion
105826.0,Ultra Shorts
223713.0,sin informacion
228778.0,sin informacion
137224.0,sin informacion
86604.0,sin informacion
127989.0,sin informacion
210903.0,sin informacion
36006.0,sin informacion
197458.0,sin informacion
197423.0,sin informacion
197435.0,sin informacion
104783.0,sin informacion
123209.0,ArtVision Animation Studio
123507.0,sin informacion
36070.0,sin informacion
197465.0,sin informacion
233469.0,sin informacion
210919.0,sin informacion
86691.0,Italian International Film
197054.0,Mondo TV
104709.0,sin informacion
104731.0,sin informacion
220160.0,sin informacion
84460.0,sin informacion
123180.0,sin informacion
26147.0,sin informacion
80936.0,sin informacion
197057.0,werkblende film + fernsehproduktion GbR
63050.0,sin informacion
197438.0,sin informacion
44447.0,sin informacion
153587.0,sin informacion
210953.0,TV Tokyo
153584.0,北京小马奔腾影视公司
63004.0,sin informacion
105046.0,Pipeline Studios
105046.0, Silvergate Media
63001.0,Gurney Productions
93275.0,sin informacion
197039.0,Hotel Hungaria
123103.0,sin informacion
123553.0,sin informacion
93225.0,sin informacion
93251.0,YOUKU
93251.0, 嗨乐影视
231800.0,Trilogy Films
231800.0, Sony Pictures Television Studios
210915.0,sin informacion
86614.0,Digitrick Gerd Wanie
86614.0, TFG Toon Films GmbH
123213.0,sin informacion
123269.0,sin informacion
93209.0,sin informacion
36072.0,sin informacion
127952.0,Creative Skill Solution Sdn Bhd
127927.0,Jem Productions
127927.0, France 2
127927.0, France 3
123164.0,ViuTV
130358.0,sin informacion
109532.0,sin informacion
113344.0,sin informacion
195419.0,sin informacion
226172.0,Lighthearted Entertainment
226171.0,Svell Film
123154.0,sin informacion
94103.0,Česká televize
211934.0,sin informacion
31473.0,sin informacion
137027.0,Tamada Media
4577.0,sin informacion
18678.0,TVB
14179.0,sin informacion
195455.0,sin informacion
4905.0,sin informacion
94186.0,Phoenix Television
94186.0, TCB Media Rights
119373.0,sin informacion
195430.0,sin informacion
215762.0,YLE
195445.0,Discovery Channel
195443.0,sin informacion
195442.0,3DD Productions
195440.0,sin informacion
4908.0,sin informacion
137012.0,sin informacion
94160.0,sin informacion
194553.0,sin informacion
63118.0,sin informacion
105832.0,sin informacion
116470.0,GODT Media
105857.0,sin informacion
105856.0,sin informacion
206277.0,sin informacion
116480.0,sin informacion
4024.0,sin informacion
116482.0,Magic Moments Motion Pictures
210937.0,sin informacion
105839.0,sin informacion
86665.0,sin informacion
26887.0,sin informacion
86637.0,MBN
86635.0,sin informacion
223707.0,sin informacion
86656.0,sin informacion
123268.0,sin informacion
197085.0,sin informacion
84491.0,TBS
197498.0,sin informacion
123202.0,sin informacion
93224.0,sin informacion
105062.0,sin informacion
123275.0,sin informacion
123272.0,Shanxi Film Studio
197455.0,sin informacion
105074.0,Hoichoi
86653.0,sin informacion
93298.0,sin informacion
105025.0,sin informacion
62536.0,sin informacion
105069.0,sin informacion
126391.0,Société nationale de radiodiffusion et de télévision (SNRT)
123181.0,sin informacion
233499.0,Slovenská televízia Bratislava
202016.0,sin informacion
153547.0,sin informacion
105005.0,sin informacion
197453.0,sin informacion
105002.0,sin informacion
197001.0,Československá televízia Bratislava
104792.0,sin informacion
120628.0,sin informacion
105038.0,sin informacion
197094.0,Свастик Продакшнс
206165.0,sin informacion
153527.0,sin informacion
153523.0,sin informacion
153548.0,sin informacion
105098.0,sin informacion
106476.0,sin informacion
226125.0,Order of The Seventh Production
105073.0,sin informacion
105868.0,中华电视公司
130314.0,sin informacion
224763.0,GMA Entertainment Group
80913.0,sin informacion
210957.0,sin informacion
130394.0,sin informacion
153685.0,sin informacion
26119.0,sin informacion
26117.0,KBS
210981.0,sin informacion
68867.0,sin informacion
68861.0,sin informacion
210995.0,ESPN
9726.0,sin informacion
153578.0,sin informacion
210973.0,sin informacion
210972.0,Dovzhenko Film Studios
116466.0,sin informacion
120665.0,sin informacion
210985.0,Courte Focale Production
