id_show,Paises_Produccion
87950.0,sin informacion
48390.0,Venezuela
48389.0,sin informacion
222529.0,sin informacion
222507.0,Brazil
222591.0,United Kingdom
222831.0,Netherlands
48398.0,sin informacion
126895.0,United States of America
126808.0,sin informacion
113812.0,sin informacion
14400.0,sin informacion
222514.0,China
222513.0,Malta
222509.0,sin informacion
222530.0,sin informacion
222543.0,sin informacion
126812.0,sin informacion
137636.0,Brazil
85394.0,Germany
84657.0,Germany
102194.0,sin informacion
62158.0,sin informacion
102132.0,sin informacion
87948.0,sin informacion
38417.0,sin informacion
222592.0,sin informacion
5968.0,sin informacion
38427.0,sin informacion
85384.0,Brazil
135523.0,sin informacion
105959.0,Germany
84614.0,sin informacion
194937.0,Japan
133345.0,Belgium
137343.0,sin informacion
202285.0,Philippines
202254.0,Sweden
202252.0,sin informacion
202251.0,China
38432.0,Canada
236247.0,Chile
236247.0,Peru
139400.0,Brazil
217344.0,South Korea
111406.0,China
38481.0,sin informacion
38404.0,sin informacion
38403.0,sin informacion
236277.0,United States of America
194825.0,South Korea
222502.0,sin informacion
40645.0,Germany
38451.0,Canada
76646.0,Hong Kong
61410.0,Estonia
227347.0,Hong Kong
227345.0,Hong Kong
201876.0,Japan
205577.0,China
28056.0,sin informacion
119426.0,China
119424.0,Denmark
116263.0,Germany
222888.0,sin informacion
38487.0,sin informacion
85393.0,Germany
222861.0,sin informacion
121956.0,United States of America
101659.0,Malaysia
139341.0,sin informacion
101676.0,France
139356.0,sin informacion
119444.0,Japan
119444.0,United States of America
139354.0,sin informacion
137609.0,sin informacion
194847.0,United Kingdom
222548.0,Netherlands
236272.0,sin informacion
119429.0,sin informacion
137613.0,sin informacion
137612.0,sin informacion
135527.0,Brazil
137610.0,China
137629.0,sin informacion
38494.0,sin informacion
119441.0,Denmark
119441.0,Mexico
87939.0,sin informacion
222851.0,sin informacion
218803.0,Portugal
28096.0,sin informacion
137615.0,sin informacion
137637.0,Morocco
38429.0,sin informacion
38497.0,sin informacion
38495.0,sin informacion
38492.0,sin informacion
38450.0,sin informacion
38485.0,sin informacion
222596.0,sin informacion
194815.0,sin informacion
126889.0,Portugal
126889.0,Spain
126889.0,United States of America
222841.0,sin informacion
222819.0,sin informacion
105973.0,United States of America
105973.0,Sweden
138484.0,Japan
9435.0,Canada
132337.0,sin informacion
41077.0,Germany
201896.0,Ireland
132400.0,sin informacion
202818.0,United Kingdom
40606.0,Germany
68065.0,sin informacion
105972.0,India
105968.0,sin informacion
105965.0,sin informacion
105990.0,Japan
105989.0,sin informacion
105901.0,China
85395.0,United States of America
222843.0,Japan
208438.0,Belgium
208188.0,sin informacion
139405.0,Brazil
137645.0,China
101661.0,sin informacion
139344.0,sin informacion
222818.0,Canada
101656.0,China
101677.0,China
62209.0,sin informacion
38488.0,sin informacion
217349.0,sin informacion
236285.0,sin informacion
194841.0,Hong Kong
28692.0,sin informacion
222546.0,Philippines
105954.0,China
109375.0,United States of America
157533.0,sin informacion
157530.0,sin informacion
213464.0,sin informacion
224100.0,sin informacion
136930.0,Switzerland
220799.0,Japan
222825.0,sin informacion
105952.0,sin informacion
105957.0,Germany
125989.0,sin informacion
139345.0,China
68062.0,Norway
76287.0,Canada
74214.0,sin informacion
74212.0,sin informacion
76237.0,United Kingdom
3514.0,Hong Kong
215464.0,sin informacion
205556.0,Switzerland
62248.0,sin informacion
222878.0,sin informacion
204813.0,sin informacion
131464.0,China
139451.0,sin informacion
85377.0,sin informacion
218808.0,sin informacion
125996.0,Germany
218889.0,China
218821.0,Venezuela
125992.0,Netherlands
218817.0,sin informacion
117000.0,Belgium
216068.0,sin informacion
36233.0,sin informacion
105975.0,sin informacion
202774.0,Germany
202793.0,sin informacion
222809.0,Spain
222812.0,sin informacion
222810.0,sin informacion
222828.0,sin informacion
222880.0,sin informacion
222879.0,sin informacion
218814.0,sin informacion
121334.0,sin informacion
68064.0,Norway
202776.0,Germany
202791.0,sin informacion
202717.0,sin informacion
202735.0,sin informacion
139364.0,United Kingdom
222844.0,sin informacion
125997.0,sin informacion
217348.0,sin informacion
111405.0,Japan
217347.0,sin informacion
85391.0,Austria
218891.0,sin informacion
125995.0,sin informacion
125994.0,sin informacion
125993.0,sin informacion
205584.0,sin informacion
139355.0,sin informacion
114802.0,China
133332.0,sin informacion
227346.0,Hong Kong
132345.0,sin informacion
126887.0,Portugal
218810.0,Philippines
154705.0,sin informacion
157391.0,sin informacion
218612.0,Germany
216028.0,sin informacion
104559.0,sin informacion
137387.0,China
202719.0,sin informacion
157570.0,Belgium
85398.0,Germany
105951.0,sin informacion
218830.0,sin informacion
121356.0,sin informacion
218836.0,sin informacion
135529.0,Brazil
218827.0,sin informacion
218848.0,sin informacion
218867.0,Brazil
62207.0,Germany
62207.0,Hungary
62240.0,sin informacion
194819.0,sin informacion
36235.0,sin informacion
204389.0,sin informacion
85378.0,United Kingdom
125985.0,United States of America
68068.0,France
218828.0,sin informacion
113881.0,Greece
108392.0,China
96416.0,Singapore
91346.0,Canada
8825.0,sin informacion
91304.0,Japan
139726.0,sin informacion
85337.0,Japan
85336.0,sin informacion
84557.0,Japan
84546.0,South Korea
97891.0,Denmark
108360.0,sin informacion
136458.0,Denmark
136457.0,China
136457.0,France
108395.0,sin informacion
91355.0,France
26255.0,France
91352.0,Japan
128205.0,Germany
61257.0,United States of America
72839.0,South Africa
113297.0,sin informacion
198139.0,sin informacion
108570.0,sin informacion
113253.0,Brazil
113253.0,United Kingdom
122601.0,India
83154.0,sin informacion
91374.0,Hong Kong
25978.0,sin informacion
136492.0,sin informacion
108388.0,sin informacion
79847.0,sin informacion
67382.0,sin informacion
84525.0,United Kingdom
163.0,sin informacion
27018.0,sin informacion
67372.0,India
1283.0,sin informacion
152382.0,United States of America
91339.0,sin informacion
108393.0,China
136491.0,United Kingdom
43075.0,Sweden
91400.0,Japan
108304.0,Japan
86395.0,China
136488.0,sin informacion
136425.0,Denmark
91338.0,France
8870.0,sin informacion
91320.0,Japan
121909.0,United States of America
24699.0,sin informacion
89404.0,sin informacion
116240.0,France
121967.0,sin informacion
204865.0,Hong Kong
13575.0,sin informacion
66312.0,Italy
13572.0,sin informacion
79894.0,sin informacion
194808.0,Norway
139780.0,sin informacion
91353.0,Japan
215952.0,United Kingdom
215952.0,United States of America
215950.0,sin informacion
61283.0,Canada
22548.0,sin informacion
110645.0,sin informacion
85504.0,Belgium
118197.0,China
118196.0,sin informacion
108350.0,sin informacion
66355.0,sin informacion
108345.0,China
136434.0,sin informacion
108343.0,sin informacion
113861.0,Hong Kong
113852.0,sin informacion
22549.0,sin informacion
196563.0,sin informacion
198140.0,sin informacion
198163.0,United States of America
136442.0,sin informacion
87767.0,sin informacion
196571.0,sin informacion
86394.0,Germany
136431.0,Egypt
26285.0,sin informacion
113878.0,China
136473.0,sin informacion
136472.0,United Kingdom
39721.0,United States of America
108344.0,sin informacion
86396.0,Germany
39717.0,sin informacion
136432.0,United Kingdom
136426.0,Norway
85320.0,Germany
113865.0,China
25996.0,sin informacion
211311.0,South Korea
62307.0,sin informacion
12218.0,sin informacion
25980.0,sin informacion
25998.0,sin informacion
78946.0,sin informacion
25936.0,sin informacion
75891.0,Netherlands
75889.0,sin informacion
105432.0,sin informacion
230161.0,sin informacion
105428.0,China
203849.0,France
78955.0,sin informacion
78924.0,Peru
123800.0,sin informacion
106181.0,Egypt
68777.0,sin informacion
75888.0,Netherlands
89413.0,Hong Kong
136441.0,sin informacion
196172.0,Canada
84542.0,South Korea
8811.0,sin informacion
196177.0,sin informacion
136419.0,sin informacion
222773.0,sin informacion
108324.0,sin informacion
108340.0,Philippines
136415.0,sin informacion
84541.0,sin informacion
108328.0,Japan
84524.0,Japan
26238.0,sin informacion
136411.0,sin informacion
26236.0,sin informacion
91345.0,China
43080.0,sin informacion
91366.0,Japan
222774.0,United States of America
108341.0,Chile
72861.0,Mexico
22388.0,sin informacion
91305.0,sin informacion
152320.0,China
96422.0,sin informacion
96465.0,United Kingdom
136405.0,South Korea
136404.0,Japan
136403.0,sin informacion
108355.0,Germany
84545.0,sin informacion
108358.0,sin informacion
39704.0,sin informacion
113844.0,Japan
84522.0,sin informacion
91347.0,Australia
196171.0,China
196170.0,sin informacion
39740.0,sin informacion
26275.0,sin informacion
91361.0,France
84528.0,sin informacion
85348.0,sin informacion
85343.0,sin informacion
91373.0,France
113873.0,China
222723.0,sin informacion
84507.0,United Kingdom
222718.0,sin informacion
91312.0,sin informacion
116255.0,sin informacion
202892.0,sin informacion
222736.0,sin informacion
116288.0,Netherlands
8810.0,sin informacion
26230.0,sin informacion
108342.0,Malaysia
84547.0,sin informacion
91357.0,France
83152.0,United States of America
136414.0,sin informacion
89476.0,India
196167.0,Portugal
136494.0,Japan
220399.0,sin informacion
222716.0,sin informacion
123766.0,sin informacion
225100.0,Australia
195991.0,sin informacion
225001.0,Hong Kong
8820.0,United Kingdom
84519.0,Japan
196160.0,sin informacion
196178.0,China
26296.0,Japan
78527.0,United States of America
13589.0,Canada
137942.0,sin informacion
138460.0,United Kingdom
225002.0,France
113239.0,France
225044.0,sin informacion
122716.0,China
195933.0,China
195984.0,sin informacion
91319.0,Japan
222728.0,Portugal
113229.0,United States of America
222726.0,sin informacion
196164.0,Australia
8809.0,sin informacion
50912.0,sin informacion
110611.0,China
136421.0,Finland
113232.0,Hong Kong
105118.0,sin informacion
79801.0,France
52743.0,Egypt
85342.0,sin informacion
25649.0,sin informacion
138941.0,sin informacion
138961.0,France
105111.0,sin informacion
108535.0,United States of America
108556.0,sin informacion
108555.0,Canada
108553.0,Canada
136437.0,sin informacion
222727.0,Turkey
79843.0,China
85325.0,United States of America
196176.0,sin informacion
196191.0,sin informacion
66347.0,sin informacion
138901.0,France
36122.0,sin informacion
138917.0,sin informacion
27028.0,sin informacion
27030.0,sin informacion
196174.0,China
113826.0,sin informacion
122605.0,sin informacion
39734.0,sin informacion
136416.0,sin informacion
196189.0,China
108354.0,sin informacion
196175.0,sin informacion
91324.0,United States of America
66318.0,sin informacion
91316.0,Japan
91318.0,Japan
121968.0,sin informacion
72848.0,United States of America
222775.0,sin informacion
86391.0,Italy
86391.0,Mexico
86391.0,Soviet Union
121955.0,Denmark
127394.0,Chile
25679.0,sin informacion
225006.0,sin informacion
13528.0,sin informacion
3116.0,sin informacion
66375.0,sin informacion
72849.0,United States of America
122637.0,sin informacion
3138.0,sin informacion
122634.0,sin informacion
136401.0,sin informacion
202890.0,sin informacion
196166.0,China
84562.0,sin informacion
25677.0,sin informacion
127400.0,Canada
91356.0,Japan
127398.0,Brazil
205561.0,sin informacion
84527.0,sin informacion
108365.0,Germany
13240.0,United States of America
219564.0,sin informacion
108368.0,sin informacion
108367.0,Japan
113882.0,Greece
222761.0,Belgium
194806.0,Japan
198136.0,sin informacion
26257.0,sin informacion
196168.0,sin informacion
108364.0,sin informacion
108331.0,sin informacion
108359.0,China
113875.0,Spain
116297.0,United States of America
113233.0,Denmark
3141.0,Hong Kong
3139.0,sin informacion
196190.0,China
26300.0,sin informacion
26299.0,United Kingdom
26297.0,sin informacion
113230.0,sin informacion
13292.0,sin informacion
222731.0,sin informacion
89405.0,sin informacion
222724.0,sin informacion
87039.0,sin informacion
101687.0,Japan
225031.0,sin informacion
75830.0,United States of America
225041.0,Taiwan
123752.0,sin informacion
225039.0,Brazil
225088.0,Brazil
138476.0,sin informacion
196183.0,United Kingdom
222729.0,Netherlands
209307.0,sin informacion
196179.0,Vietnam
196159.0,sin informacion
113237.0,sin informacion
72860.0,Denmark
13573.0,sin informacion
95993.0,Netherlands
95992.0,sin informacion
113267.0,sin informacion
84561.0,Japan
127399.0,Canada
39742.0,sin informacion
196181.0,China
196161.0,sin informacion
204866.0,sin informacion
136475.0,sin informacion
204864.0,United Kingdom
79860.0,Germany
79854.0,Lebanon
79852.0,sin informacion
108582.0,Taiwan
50974.0,Israel
79887.0,Thailand
75819.0,sin informacion
86399.0,sin informacion
63105.0,Germany
138560.0,sin informacion
155384.0,sin informacion
155362.0,sin informacion
105498.0,sin informacion
138923.0,Portugal
105462.0,South Korea
106196.0,sin informacion
202346.0,sin informacion
138920.0,sin informacion
138939.0,sin informacion
138936.0,sin informacion
138916.0,sin informacion
50975.0,Israel
25650.0,South Korea
222722.0,sin informacion
108543.0,sin informacion
227326.0,sin informacion
84566.0,South Korea
84565.0,Japan
204863.0,sin informacion
222737.0,sin informacion
108336.0,Japan
204845.0,China
66391.0,sin informacion
91329.0,sin informacion
222778.0,sin informacion
72850.0,United States of America
91322.0,Japan
79874.0,sin informacion
24639.0,sin informacion
25652.0,sin informacion
106849.0,sin informacion
66388.0,sin informacion
79896.0,France
113213.0,China
86400.0,Germany
48850.0,Austria
48850.0,Germany
84504.0,sin informacion
113235.0,sin informacion
113269.0,India
95989.0,Czech Republic
78529.0,sin informacion
25651.0,sin informacion
96291.0,sin informacion
25648.0,sin informacion
209304.0,sin informacion
40060.0,sin informacion
8659.0,Japan
8656.0,sin informacion
8672.0,sin informacion
76815.0,sin informacion
25647.0,sin informacion
108400.0,sin informacion
25645.0,sin informacion
24623.0,sin informacion
204857.0,China
36772.0,sin informacion
222734.0,sin informacion
108397.0,sin informacion
136427.0,Denmark
138569.0,Canada
24628.0,sin informacion
137997.0,East Germany
123727.0,China
123740.0,Denmark
225040.0,sin informacion
87033.0,South Korea
225025.0,sin informacion
195904.0,Japan
24630.0,United Kingdom
24629.0,sin informacion
85341.0,sin informacion
197753.0,sin informacion
98319.0,sin informacion
227389.0,sin informacion
156210.0,China
123768.0,sin informacion
109150.0,Singapore
109195.0,Hong Kong
195942.0,Malaysia
87089.0,sin informacion
87088.0,France
78327.0,France
78322.0,sin informacion
99157.0,sin informacion
203842.0,China
194956.0,United States of America
194955.0,Canada
202357.0,Belgium
105401.0,sin informacion
105463.0,sin informacion
157451.0,sin informacion
230159.0,sin informacion
121221.0,India
78352.0,Canada
108509.0,Russia
22530.0,sin informacion
225028.0,United States of America
138983.0,South Korea
123774.0,China
94844.0,sin informacion
139369.0,Egypt
45332.0,sin informacion
45386.0,sin informacion
138956.0,sin informacion
195918.0,sin informacion
138458.0,Japan
105500.0,Japan
211362.0,Denmark
96495.0,Japan
195919.0,sin informacion
217469.0,sin informacion
87035.0,sin informacion
211331.0,sin informacion
22578.0,sin informacion
195968.0,China
50979.0,Israel
24700.0,sin informacion
215917.0,sin informacion
215916.0,United States of America
105425.0,sin informacion
8664.0,Japan
75881.0,sin informacion
202349.0,Germany
215934.0,United States of America
36707.0,sin informacion
86392.0,China
86398.0,Germany
138934.0,sin informacion
